,0
14327,MAPK3
14328,HARBI1
14329,SIL1
14330,ARHGAP11A
14331,FJX1
14332,MIR497
14333,MIR31HG
14334,CES2
14335,RNF144B
14336,DHDH
14337,MPC1
14338,MRPL35
14339,TRIT1
14340,ZNF653
14341,SYNJ1
14342,NKX6-1
14343,P2RY1
14344,OXSM
14345,RASL11B
14346,TMEM50B
14347,STK10
14348,KIAA1109
14349,SLIT3
14350,RPL37
14351,SSBP3
14352,NDUFB9
14353,NFASC
14354,SLC26A11
14355,IGSF10
14356,PDE11A
14357,BTC
14358,PSMB11
14359,KARS1
14360,RWDD3
14361,TNFSF11
14362,COPG2
14363,LGMN
14364,LRATD1
14365,PLCG1
14366,NR4A2
14367,DST
14368,GAGE2B
14369,TBC1D5
14370,OPRM1
14371,DTX2
14372,ATP2A3
14373,FOXRED2
14374,CLTA
14375,CPSF1
14376,MIR127
14377,ADI1
14378,PLK1
14379,RHBDD2
14380,HAS2-AS1
14381,UGT2B28
14382,DPP7
14383,LCE5A
14384,NSD3
14385,LUARIS
14386,SCNN1G
14387,FGFR3
14388,KIF22
14389,MIR141
14390,IFNL1
14391,CCDC65
14392,MAST3
14393,PCDHGA1
14394,PPFIA4
14395,SNRPA1
14396,TRARG1
14397,PI4KA
14398,PRPF31
14399,PPARGC1B
14400,SPCS2
14401,YWHAE
14402,PCOLCE2
14403,CCR2
14404,INTS7
14405,VANGL2
14406,KIT
14407,FGF10
14408,JPH1
14409,CRYAA
14410,MTHFD1
14411,AMZ2
14412,UHRF1
14413,SOX2-OT
14414,FMO1
14415,C6orf125
14416,ZFYVE28
14417,MIR449A
14418,EXOC3L2
14419,MFRP
14420,FH
14421,TBC1D30
14422,PSG11
14423,EFCAB14
14424,SIGLEC7
14425,CD274
14426,MPHOSPH9
14427,SMPD4
14428,PNKD
14429,RPL24
14430,ACOT8
14431,ZDHHC8
14432,SEC14L3
14433,NES
14434,MAP1LC3C
14435,FBXO36
14436,TUBG1
14437,ALDH1A3
14438,MATN4
14439,TADA1
14440,TREX2
14441,RCBTB1
14442,KAZALD1
14443,NBN
14444,SPTLC3
14445,UNC45A
14446,TP53I11
14447,CRIP2
14448,TOGARAM1
14449,NPTN
14450,CIDEA
14451,CEBPZ
14452,CCR1
14453,DDX43
14454,NADSYN1
14455,MYOSLID
14456,SERF1A
14457,FAM73A
14458,USF1
14459,SNORA26
14460,SIRT1
14461,RIMKLB
14462,ZNHIT1
14463,GMFB
14464,MRM3
14465,PPP1R12C
14466,TADA2A
14467,CASP8
14468,PHKG1
14469,MBOAT1
14470,DGCR6
14471,KATNIP
14472,CHRM3
14473,YIPF6
14474,TUT7
14475,RAB40AL
14476,YEATS4
14477,MRPL48
14478,TUBA1A
14479,IGDCC3
14480,RPPH1
14481,CAST
14482,PLCB1
14483,PKNOX1
14484,PTPRD
14485,TRNP1
14486,HOXB13
14487,AMHR2
14488,CHAT
14489,PHTF1
14490,ENTPD6
14491,CST4
14492,MYO1E
14493,EED
14494,RSPH1
14495,DNAJC15
14496,ESYT3
14497,ZIC5
14498,GNAI2P1
14499,H1-0
14500,FERMT2
14501,SNAPC3
14502,OAZ3
14503,TM9SF1
14504,ZNF282
14505,ISM2
14506,CYGB
14507,CA2
14508,MIR301A
14509,CKB
14510,PNPLA5
14511,PELI1
14512,TDRD5
14513,ALDH1L2
14514,AVPI1
14515,TNRC6B
14516,P3H1
14517,MMP27
14518,DCPS
14519,GNL3L
14520,RAN
14521,SIK3
14522,EMID1
14523,GAGE2A
14524,ZAR1
14525,PCCA
14526,RAC1
14527,MAPT
14528,CPT1B
14529,CHGA
14530,PCGF2
14531,RAB18
14532,PANX3
14533,HSPB3
14534,WNT2B
14535,KLF15
14536,TXNIP
14537,JDP2
14538,P3H2
14539,KRT26
14540,POTEH
14541,ACOX1
14542,TPM1
14543,APEX2
14544,TP53BP1
14545,DNASE2B
14546,C14orf180
14547,IFT88
14548,MESP2
14549,PPP1R11
14550,TEX261
14551,HSPA1L
14552,GLT8D1
14553,HSP90AB1
14554,GPR33
14555,ENSA
14556,GUK1
14557,ATP5D
14558,TLK2
14559,SNORD116-1
14560,RSPH9
14561,EPS8L1
14562,ENY2
14563,MLH3
14564,NOMO1
14565,NCOA3
14566,SPCS3
14567,DUSP19
14568,YPEL5
14569,TAS2R42
14570,GREM2
14571,RBM22
14572,COMMD10
14573,SPACA5
14574,KLF6
14575,MDFIC
14576,KRTDAP
14577,CKMT1A
14578,H4C13
14579,SNED1
14580,OTC
14581,KCNJ11
14582,LSM14A
14583,POM121
14584,P2RY6
14585,PDK1
14586,ERH
14587,SEC16B
14588,ATP7B
14589,CLDN18
14590,GPR161
14591,TES
14592,SLCO2B1
14593,NOB1
14594,APH1B
14595,CSDE1
14596,PTPN21
14597,SDF4
14598,CDK12
14599,TMEM150B
14600,RFPL1S
14601,HTRA4
14602,CD79A
14603,ARSA
14604,CHCHD2
14605,COLQ
14606,NUF2
14607,CCDC33
14608,FEZ1
14609,FAM3B
14610,CCDC40
14611,TMEM163
14612,FAAH
14613,BAHCC1
14614,HEMGN
14615,RAB29
14616,LHFPL6
14617,GNB1
14618,GUCY1A2
14619,PCYT2
14620,BTNL8
14621,SPAG4
14622,BLK
14623,SDHAF4
14624,MAP2K4
14625,SLC7A3
14626,MT-TS2
14627,RFNG
14628,PRKD2
14629,COL24A1
14630,NEXMIF
14631,ARVCF
14632,SLC26A7
14633,AKAP10
14634,EBVS1
14635,KCTD5
14636,FOSB
14637,APOA1BP
14638,IL19
14639,SLC2A9
14640,TMED5
14641,PSMD7
14642,UPK3A
14643,JAZF1
14644,PTPN12
14645,ZNF536
14646,SP3
14647,RTEL1
14648,PTGER4
14649,RSBN1
14650,HS6ST2
14651,STRIP1
14652,FHL1
14653,TMEM63A
14654,PKMYT1
14655,BMP2K
14656,LIPF
14657,SPDL1
14658,KRT9
14659,TOMM6
14660,TFEC
14661,FCGRT
14662,SLC7A8
14663,TP63
14664,ZNF107
14665,MPL
14666,GRM4
14667,ENAM
14668,UNC13A
14669,FAM102A
14670,FBXW4
14671,APOOL
14672,SMIM1
14673,BCOR
14674,UTP3
14675,HES5
14676,KCNN3
14677,CDH20
14678,RFPL4A
14679,SBF1
14680,GSTM4
14681,SPACA4
14682,BPHL
14683,FBXO45
14684,JAKMIP1
14685,FSCB
14686,SLC22A3
14687,KCNMB3
14688,KLF7
14689,CST8
14690,NCR3LG1
14691,DDX3Y
14692,LRP1
14693,CACNB4
14694,COL17A1
14695,MPO
14696,ILK
14697,COMMD4
14698,HESX1
14699,PROK2
14700,PRDM10
14701,SNRPD1
14702,SBF2
14703,CNTNAP4
14704,MRC2
14705,HSPB9
14706,WT1
14707,ATG12
14708,SGMS2
14709,MOGAT2
14710,HSP90AA1
14711,PLN
14712,DSP
14713,EBLN2
14714,STMN3
14715,ZBTB11
14716,PLPPR2
14717,RCCD1
14718,THAP3
14719,CHST2
14720,CHPF
14721,GLP1R
14722,CMPK1
14723,CBR3
14724,MRPS2
14725,AAGAB
14726,SNCB
14727,ABHD6
14728,FAM195A
14729,TSPAN5
14730,NFAM1
14731,CLPP
14732,RAB6A
14733,PRKAG1
14734,BCL9L
14735,NDUFB4
14736,DNAH17
14737,APMAP
14738,IFNGR2
14739,ADAM11
14740,PHACTR4
14741,ARHGEF12
14742,CETN2
14743,CXCL9
14744,CELF4
14745,GXYLT1
14746,VEPH1
14747,GSTA4
14748,AQP10
14749,ZNF296
14750,HNRNPL
14751,ZNF425
14752,NDUFA13
14753,BAD
14754,SLC35D1
14755,ACVR2A
14756,DHCR7
14757,DYNLRB2
14758,SCO2
14759,SSX4
14760,ZBTB43
14761,ANXA11
14762,MRPL11
14763,TDO2
14764,COL12A1
14765,GOLGA2
14766,PRRT2
14767,KIAA1217
14768,DTNB
14769,CNRIP1
14770,NEIL3
14771,DCTN4
14772,ADAMTS18
14773,LRP1B
14774,SLC24A4
14775,HMHB1
14776,TST
14777,PPP4C
14778,BST2
14779,DKK4
14780,KLK8
14781,USP19
14782,MIR494
14783,BNIP3L
14784,GTF3C2
14785,NHEJ1
14786,S100PBP
14787,ANKRD23
14788,ACTN3
14789,KIAA1549
14790,NDUFS2
14791,MRPS28
14792,DNA2
14793,KY
14794,AKR7L
14795,FGF17
14796,FBXL14
14797,MARCHF6
14798,ZNF468
14799,AREL1
14800,SLAMF9
14801,DNTT
14802,CELF1
14803,SYT6
14804,GLCCI1
14805,PRKDC
14806,ORMDL3
14807,HTR4
14808,CIB3
14809,AMELY
14810,MLEC
14811,CERCAM
14812,ALDH18A1
14813,ZDHHC20
14814,DDX28
14815,CARMIL3
14816,IL6
14817,S100G
14818,FLVCR2
14819,IRS4
14820,NIT1
14821,HDAC3
14822,BBIP1
14823,RAB11FIP1
14824,TMEM8B
14825,TRIP10
14826,PBRM1
14827,CD2
14828,GP6
14829,RAET1E
14830,KRTCAP2
14831,MDH1
14832,PLA2G4C
14833,TSPAN2
14834,APRG1
14835,PHB1
14836,STARD10
14837,MYEOV2
14838,CLECL1
14839,MIS18A
14840,CSF2
14841,SPRR1A
14842,SNRPD3
14843,TRIM55
14844,PDLIM1
14845,KIFAP3
14846,PI4KB
14847,GTF2E1
14848,OMA1
14849,FGD5
14850,LARS1
14851,SERHL
14852,MAP6D1
14853,FARS2
14854,LRRC32
14855,SCN2A
14856,PYCR2
14857,LDHAL6A
14858,BCL2L1
14859,SLC25A21
14860,ADARB1
14861,SRPK3
14862,PER2
14863,PSMD4
14864,LMOD2
14865,NOS1AP
14866,NDUFB1
14867,FKBP1A
14868,TP53TG3
14869,AQP12A
14870,PCBD2
14871,DRC3
14872,NPPC
14873,NUBPL
14874,TMEM251
14875,ADAMTS12
14876,KLHL40
14877,RBFOX2
14878,RBP1
14879,NME6
14880,WASHC5
14881,KRT18
14882,DPY19L4
14883,TAF1C
14884,OXSR1
14885,AMIGO1
14886,PEMT
14887,CXCL14
14888,CACNA1D
14889,SERP1
14890,ARHGAP30
14891,SERTAD2
14892,SMARCC2
14893,RASD2
14894,ELAVL2
14895,FRRS1L
14896,TAL2
14897,PNPLA3
14898,SLC7A5
14899,IL4R
14900,NAE1
14901,TBCB
14902,SCHLAP1
14903,TRIM69
14904,ACER1
14905,PSMA6
14906,MRLN
14907,C14orf80
14908,STK38
14909,MPDZ
14910,METTL17
14911,PFKM
14912,ATP5E
14913,GLCE
14914,TNKS2
14915,PNPT1
14916,PADI1
14917,RAB40A
14918,SPATS2L
14919,C1orf86
14920,NR1I3
14921,KLF16
14922,SEPTIN1
14923,ELSPBP1
14924,PALB2
14925,EGLN3
14926,SVOPL
14927,KXD1
14928,KBTBD8
14929,LILRA3
14930,ABCC6
14931,IL22
14932,XYLB
14933,TTC21A
14934,MYL9
14935,CD27
14936,SVEP1
14937,RPAP3
14938,TMEM237
14939,NUP37
14940,RXRA
14941,TPH1
14942,STK38L
14943,HEMK1
14944,SNORA73A
14945,DDX56
14946,ELMOD2
14947,PRSS1
14948,FEM1A
14949,STMP1
14950,CIT
14951,RPS14
14952,ZNF85
14953,HOXC10
14954,TWIST2
14955,SKOR2
14956,TEKT2
14957,G3BP1
14958,FGA
14959,FAM189A2
14960,GJA5
14961,PCDHAC1
14962,ZDHHC14
14963,FCHO2
14964,STK11IP
14965,PRRG3
14966,FOXD4L1
14967,SLC16A1
14968,BUD23
14969,DICER1
14970,GAGE12D
14971,PTPN7
14972,POU1F1
14973,KCNJ6
14974,UQCRQ
14975,ADAM7
14976,HRES1
14977,CLEC3A
14978,CDK5R2
14979,PCNX
14980,CNGB3
14981,IL11RA
14982,BORCS6
14983,CHODL
14984,NTF4
14985,HS3ST1
14986,NHS
14987,MYBL1
14988,BCL2L11
14989,MMUT
14990,TAC1
14991,POU4F2
14992,CAT
14993,MCM4
14994,INSIG1
14995,IFNK
14996,SRSF3
14997,PTP4A3
14998,KCTD3
14999,DUSP4
15000,DENND4A
15001,MPZ
15002,FKTN
15003,KIAA0232
15004,CRYL1
15005,ZFYVE16
15006,RNPC3
15007,CALY
15008,YKT6
15009,CDC26
15010,EQTN
15011,LYZL4
15012,RAB30
15013,GUCA2A
15014,GPR182
15015,ASF1A
15016,CTIF
15017,LZTS3
15018,ATF1
15019,GSTT1
15020,PNPO
15021,ATG7
15022,TRS-AGA2-3
15023,CGB5
15024,METTL8
15025,TMCC1
15026,MAP10
15027,TBRG1
15028,KLHL10
15029,INPP5B
15030,ABCC10
15031,TPD52L3
15032,LRRC18
15033,TFAP2A-AS2
15034,PALLD
15035,NTS
15036,MMP12
15037,CCL4
15038,LEMD2
15039,PCBP2
15040,MMP21
15041,EHBP1L1
15042,PHF1
15043,AGR3
15044,HAS3
15045,KIAA0825
15046,RHCE
15047,EXTL1
15048,EPOP
15049,HUNK
15050,KCTD7
15051,HOXB5
15052,LINC00598
15053,EPHA4
15054,NEUROD6
15055,CRMP1
15056,SRSF4
15057,STRBP
15058,SNORD15A
15059,ATP5F1D
15060,SLC52A3
15061,ERN2
15062,U2AF2
15063,BHLHA15
15064,ELF3
15065,CST1
15066,EZH2
15067,GAREM1
15068,TRN-GTT2-7
15069,SCARNA18
15070,CD38
15071,HBM
15072,BRD1
15073,FBXO7
15074,MBNL2
15075,DNAJA1
15076,MAFB
15077,FAM47C
15078,CCL3L3
15079,ENTPD8
15080,SCN10A
15081,FIGN
15082,HACL1
15083,ADAMTS2
15084,LILRB1
15085,TSPAN4
15086,GRIPAP1
15087,KLF17
15088,RASL10A
15089,CCN5
15090,KCNK15
15091,MEGF8
15092,RAB8B
15093,TAF4
15094,C7orf59
15095,TRANK1
15096,PAQR9
15097,NFKBIA
15098,PCDHGA10
15099,ZCCHC3
15100,ZNF154
15101,FCN3
15102,GJB4
15103,OSBPL11
15104,PPP1R14A
15105,GLI4
15106,MCM3AP
15107,STAG1
15108,CREB3L3
15109,ACRV1
15110,PNLIPRP1
15111,TNFRSF18
15112,PIP
15113,PPCS
15114,PPP1R15A
15115,CT47A9
15116,DEXI
15117,NRXN1
15118,KLHL3
15119,PPP5C
15120,EEF1G
15121,APLF
15122,FCHO1
15123,ATF4
15124,FSCN1
15125,PSORS1C1
15126,WDFY2
15127,WDR48
15128,TNFRSF11B
15129,CHEK1
15130,NPLOC4
15131,SOCS2
15132,KHDC3L
15133,MIR20B
15134,ECI1
15135,PIWIL1
15136,PCDH1
15137,IRX4
15138,TADA2B
15139,CDH19
15140,AK3
15141,ITPA
15142,NFE2
15143,FANCF
15144,MRPL51
15145,TRRAP
15146,BEST4
15147,RNF32
15148,MEX3B
15149,SCUBE1
15150,ME2
15151,ATP6V1B1
15152,TRIP4
15153,AKAIN1
15154,SNX33
15155,PIK3C2A
15156,BTBD9
15157,NPR2
15158,CNNM1
15159,EP400
15160,TMEM185A
15161,OXCT1
15162,SCUBE3
15163,MFSD6
15164,ZNF333
15165,GAMT
15166,CD40LG
15167,USP15
15168,CNGA2
15169,NNMT
15170,NRDC
15171,MNT
15172,RHOJ
15173,EIF4G1
15174,MUC6
15175,HLCS
15176,PROKR2
15177,ZBTB22
15178,COPS7B
15179,NEURL1
15180,ZRANB2
15181,RASA2
15182,EVI5
15183,GAGE6
15184,TRIM24
15185,SNHG6
15186,JKAMP
15187,LLGL2
15188,CTAG1B
15189,SNORA81
15190,GPLD1
15191,HOXB3
15192,NR0B1
15193,DHRS4L2
15194,HMOX1
15195,TUNAR
15196,SLC17A4
15197,HIPK1
15198,RNFT1
15199,DPF2
15200,IGFBP1
15201,EZR
15202,SRSF1
15203,SNRPE
15204,SLPI
15205,LCE1C
15206,HTR5A
15207,GABRA6
15208,PGC
15209,MZB1
15210,PSMD13
15211,PCGF3
15212,CLTCL1
15213,CAMTA1
15214,DSC2
15215,HSDL1
15216,NEFH
15217,MOSPD1
15218,HADH
15219,ITGB1BP2
15220,PDE1B
15221,YBX1
15222,ESM1
15223,UBA1
15224,HCG22
15225,CAPNS2
15226,SNORD29
15227,AWAT2
15228,PARD6B
15229,SGCG
15230,SNRPN
15231,MSMO1
15232,HLA-DRB3
15233,DLST
15234,POMK
15235,XPNPEP1
15236,KRT83
15237,PAQR7
15238,DMRT2
15239,ABCC9
15240,IDH1
15241,RAX
15242,SPSB3
15243,RTKN
15244,PRDM9
15245,ERCC1
15246,DAOA
15247,GSG1L
15248,ERCC5
15249,DIAPH1
15250,ATP13A5
15251,JPT1
15252,SLC19A2
15253,ADGRE2
15254,BOLA2
15255,BRINP2
15256,NUP54
15257,DHTKD1
15258,ANK3
15259,XRCC4
15260,TSR3
15261,FKBP8
15262,NEUROG3
15263,PERCC1
15264,FOXD3
15265,PRKAA2
15266,PCSK6
15267,DDT
15268,SERPINB11
15269,MIR365A
15270,GPR37
15271,HMCN1
15272,EIF5AL1
15273,ACTL6A
15274,C1QTNF2
15275,RAB3D
15276,NSUN3
15277,PARM1
15278,CDC123
15279,VPS28
15280,MCM7
15281,CLDN3
15282,SLC15A2
15283,CEMP1
15284,SF3A2
15285,COA8
15286,TGM5
15287,DPY19L3
15288,OR2D2
15289,IGF2BP2
15290,OPRK1
15291,BTG2
15292,MYF6
15293,PABPC5
15294,GNB2
15295,DCAF6
15296,TUBA1B
15297,SHISA7
15298,FGF1
15299,TRP-AGG2-6
15300,DUSP21
15301,VPS13D
15302,ARNTL
15303,TOM1L1
15304,B4GALNT2
15305,BCL3
15306,FOXF1
15307,TNFRSF10C
15308,NSG2
15309,LCE2D
15310,TRH
15311,OGFR
15312,DPF1
15313,TRIM28
15314,DUSP12
15315,PPY
15316,DAB2
15317,FSIP2
15318,KCNT1
15319,KANSL2
15320,CDKN1A
15321,COL4A4
15322,RGN
15323,SEC22B
15324,LPA
15325,TCTA
15326,BCAR3
15327,ARHGEF11
15328,EDC4
15329,CLSTN3
15330,PARP15
15331,MARVELD3
15332,ARCN1
15333,DVL2
15334,IGLL1
15335,RTL1
15336,WASHC2C
15337,BORCS5
15338,LMNTD1
15339,EIF3J
15340,FCRL4
15341,ALPK1
15342,SEMA3F
15343,ACAD10
15344,ADCY4
15345,SLC2A3
15346,P2RX6
15347,WSCD1
15348,TMEM176A
15349,AMMECR1
15350,MIR105-2
15351,PRRC2C
15352,CSF1R
15353,KCNA4
15354,IL2RG
15355,MLKL
15356,YDJC
15357,GRHPR
15358,HOXA4
15359,TRQ-TTG1-1
15360,VDAC1
15361,PGA3
15362,IFIH1
15363,ST8SIA5
15364,PWWP2A
15365,SLC25A39
15366,PHYKPL
15367,TBC1D3
15368,SLC43A2
15369,IGSF9B
15370,AFAP1L1
15371,GOLT1B
15372,CCL11
15373,PSME4
15374,HYMAI
15375,TAX1BP3
15376,PDILT
15377,MED17
15378,RPS3A
15379,IGKV1OR2-108
15380,E2F4
15381,KDM3B
15382,HRNR
15383,C5orf41
15384,SYNJ2BP
15385,SSX3
15386,RECQL
15387,CBLB
15388,NAT8L
15389,PSRC1
15390,TRMT44
15391,MXRA8
15392,AP1S1
15393,MIR16-1
15394,NLRP8
15395,C1QTNF4
15396,ART1
15397,ANTKMT
15398,LMAN1
15399,GTPBP3
15400,SYT2
15401,RGR
15402,CREM
15403,ARHGEF6
15404,ASB11
15405,SLC22A18AS
15406,CYP17A1
15407,MIR183
15408,ZYX
15409,CHID1
15410,ZFP42
15411,FIGLA
15412,CFAP45
15413,MT-TL2
15414,LYRM1
15415,NSMCE2
15416,SLC31A1
15417,ZFYVE26
15418,ESPL1
15419,PCDHGA7
15420,RAC3
15421,TGFBR1
15422,BEAN1
15423,CELF5
15424,GPR139
15425,NDUFS7
15426,ADAM20
15427,NME3
15428,FLNC
15429,PHF3
15430,H3-4
15431,HLA-DQB1
15432,PLAUR
15433,SPRR2G
15434,MOBP
15435,MAP4
15436,NPY6R
15437,PPHLN1
15438,ANO3
15439,IFITM10
15440,RUNX3
15441,IRAG1
15442,MYOM2
15443,FBXO34
15444,PIERCE2
15445,CLDN5
15446,CLIC3
15447,RAB26
15448,SRL
15449,FBXO3
15450,MATK
15451,KDM4B
15452,ZNF419
15453,CAPZA1
15454,PELI3
15455,SAMD9L
15456,PIGC
15457,SRRT
15458,ECSCR
15459,EPM2A
15460,CAMKK2
15461,JAML
15462,AARSD1
15463,TMEM97
15464,GJD2
15465,KRT31
15466,SHF
15467,ZMYND10
15468,HLA-DMB
15469,SYT16
15470,TTI2
15471,NPC1L1
15472,MEF2B
15473,GPR65
15474,ANK2
15475,CCNC
15476,LCAT
15477,MCRIP1
15478,MRPL53
15479,SOX17
15480,GML
15481,SERPINI1
15482,ACSF3
15483,M1AP
15484,SH3KBP1
15485,RAB5B
15486,PRKCH
15487,NDEL1
15488,CNGB1
15489,TMEM92
15490,KANK4
15491,ZFP62
15492,OIP5
15493,RAD21L1
15494,RBM3
15495,HSPA2
15496,ADCY1
15497,MRGPRX3
15498,SLC7A11
15499,LIME1
15500,CTHRC1
15501,PPIP5K2
15502,AQP2
15503,QARS1
15504,NUCB1
15505,KIAA0408
15506,EGR3
15507,MACROH2A2
15508,PCDHA3
15509,PCGF5
15510,CADM3
15511,GJC1
15512,HYDIN
15513,CUL2
15514,SPTBN4
15515,EDDM3B
15516,WDR62
15517,FGF5
15518,HLA-E
15519,MEIOB
15520,SERPINA6
15521,WWP2
15522,AURKC
15523,LRRC8B
15524,SYNE1
15525,PHGDH
15526,PSMD8
15527,PCDHGA6
15528,MORF4
15529,RTN4R
15530,GHITM
15531,NLRP10
15532,ZGPAT
15533,HEBP2
15534,MIR346
15535,MAFTRR
15536,SLC8B1
15537,KIF2C
15538,LEMD3
15539,PTGES3
15540,GIGYF1
15541,RABEPK
15542,SLC4A1
15543,PDE4A
15544,HK2
15545,HSF4
15546,POGLUT2
15547,DAZL
15548,PSME3
15549,MISP
15550,EDA
15551,AMBP
15552,HLX
15553,GSDMC
15554,NOP2
15555,CDC73
15556,ARG2
15557,REXO4
15558,SLN
15559,BIRC6
15560,SAA2
15561,BAHD1
15562,WDR19
15563,B4GALT4
15564,SEC61A1
15565,GAS2
15566,ADGRA3
15567,GREB1
15568,WNT16
15569,REEP6
15570,TRMT2A
15571,CKAP2
15572,MT-TI
15573,METTL14
15574,AOX1
15575,FIBIN
15576,NABP2
15577,LRR1
15578,RASSF10
15579,LOXL1-AS1
15580,PM20D2
15581,STT3A
15582,NTRK3
15583,TBX21
15584,ETV7
15585,FUT5
15586,YY1
15587,APOL4
15588,ZNF462
15589,MT-TP
15590,CA14
15591,CTRB2
15592,BHLHE40
15593,HEY2
15594,SLC35F6
15595,ZNF204P
15596,GSTM2
15597,ADRM1
15598,PARD3B
15599,SDR42E1
15600,OLIG3
15601,GRK3
15602,CD6
15603,SPATA17
15604,MPZL2
15605,TGIF1
15606,IL22RA2
15607,MBD2
15608,SCEL
15609,PHETA2
15610,MLNR
15611,LONP1
15612,INCENP
15613,EIF4EBP3
15614,SNORD31
15615,IGFBP6
15616,CCDC120
15617,HOGA1
15618,PDCD1
15619,TRIM8
15620,ARHGEF2
15621,FKBPL
15622,THAP2
15623,CYP11B2
15624,MARK1
15625,SLC35B1
15626,SPIRE1
15627,DIPK1A
15628,YY1AP1
15629,SLC6A9
15630,C11orf59
15631,OAT
15632,SNU13
15633,COPS5
15634,ZNF79
15635,GNGT1
15636,STIM1
15637,DNAJC14
15638,SYT13
15639,LGR4
15640,BOLL
15641,COPZ1
15642,GRID2
15643,GALT
15644,RPL30
15645,PDXP
15646,PHRF1
15647,OIT3
15648,VWA8
15649,DLG3
15650,SH3BP4
15651,KMT5B
15652,EGLN2
15653,DMRTB1
15654,NRIP3
15655,DAZAP1
15656,ATP6V0A2
15657,CABIN1
15658,PEX16
15659,ADAMTS3
15660,GFM1
15661,RBP4
15662,MUCL3
15663,LCE1D
15664,APC2
15665,EVPL
15666,SNORD118
15667,ADRB3
15668,HERC5
15669,ETNK1
15670,PERP
15671,CEMIP
15672,GFRA3
15673,GPR180
15674,SLITRK4
15675,MAP3K12
15676,DGKI
15677,TIMM22
15678,CRNDE
15679,LONP2
15680,TMTC4
15681,N4BP2L2
15682,CUL5
15683,EHHADH
15684,UNC13D
15685,MIR184
15686,HELZ2
15687,TCTN3
15688,STAT5A
15689,SRFBP1
15690,ARRDC3
15691,FOXO1
15692,AMD1
15693,PER1
15694,C6
15695,IL24
15696,TRIAP1
15697,PLAG1
15698,RORC
15699,PGLYRP1
15700,DEFB119
15701,ERVK-4
15702,LCE4A
15703,LIMS1
15704,LACRT
15705,FIZ1
15706,IPW
15707,ZNF317
15708,HAND1
15709,TMEM37
15710,BAG2
15711,USP31
15712,PECAM1
15713,COLCA2
15714,WAPAL
15715,SAMD8
15716,DAPK3
15717,MS4A7
15718,SERTAD1
15719,NRP1
15720,TSHZ2
15721,TNFSF9
15722,MADD
15723,TRPM7
15724,MRP63
15725,MRS2
15726,JSRP1
15727,LRRTM2
15728,GLDN
15729,SNORD114-1
15730,UTRN
15731,NSUN5
15732,MKLN1
15733,MIR376A1
15734,P2RX3
15735,KLHL12
15736,UGT2B15
15737,CEACAM8
15738,NTHL1
15739,TGIF2
15740,PTN
15741,SMPD3
15742,TMEM174
15743,MGRN1
15744,AMBN
15745,DCHS2
15746,FASTKD1
15747,JADE2
15748,PHF21A
15749,ARHGEF4
15750,GORASP2
15751,L3MBTL1
15752,CALM1
15753,TRV-AAC4-1
15754,N6AMT1
15755,LY6D
15756,AP4B1
15757,RALB
15758,HSPA7
15759,OTUD6A
15760,TLE2
15761,CERKL
15762,IFNA16
15763,CDCP1
15764,BLACAT1
15765,TCF7
15766,PSIP1
15767,AFF3
15768,MGP
15769,PPP3R1
15770,SLC25A52
15771,NTRK1
15772,GNAI1
15773,RAET1L
15774,SPIN2B
15775,ITIH4
15776,MBD5
15777,GPR108
15778,DPM3
15779,ERRFI1
15780,RECQL5
15781,PIGG
15782,OR1A2
15783,ALDH8A1
15784,EPPK1
15785,CAND2
15786,ATF3
15787,MTX1
15788,RNF32-DT
15789,SAP18
15790,TAS2R4
15791,MIR3120
15792,CATSPERE
15793,HDAC5
15794,UBE2I
15795,CLIC4
15796,EIF4A2
15797,MIR181A1
15798,KCNG4
15799,UTP4
15800,TRAPPC2L
15801,ERVK-5
15802,ERO1A
15803,RFPL3S
15804,WDR72
15805,SPATA20
15806,POMGNT2
15807,RNF4
15808,ACAD11
15809,GATA2
15810,MKX
15811,SLC7A6
15812,SEMA5A
15813,CYP19A1
15814,MAMDC2
15815,SUN1
15816,GGA3
15817,SLC1A2
15818,PCDHGC4
15819,NXPH4
15820,PCDHA8
15821,AQP5
15822,TRPM2
15823,NUP155
15824,SLC39A13
15825,ACSL5
15826,GLIS1
15827,FRG1
15828,RAB6C
15829,PATJ
15830,TBCE
15831,NPHS2
15832,SOX12
15833,NOX5
15834,CRACR2B
15835,HACD1
15836,PI3
15837,PTH2
15838,BICDL1
15839,USMG5
15840,VPREB3
15841,EIF4H
15842,NOL4
15843,MXD3
15844,SPRED3
15845,C17orf37
15846,BAZ2A
15847,ZFP36L1
15848,PIAS4
15849,TFAP2B
15850,FBXO5
15851,APOH
15852,THEM5
15853,GNAI3
15854,GSTT2
15855,RPS8
15856,FBXW9
15857,TMEM65
15858,NDUFA9
15859,SPANXC
15860,PSPHP1
15861,PATE1
15862,LAMB1
15863,JTB
15864,NQO1
15865,BAK1
15866,HCAR1
15867,UBE2E3
15868,POLR2E
15869,PGF
15870,LRATD2
15871,SETD1A
15872,MIR30A
15873,WDR11
15874,MMP13
15875,ATXN8OS
15876,CTXN3
15877,BARHL1
15878,SLC36A1
15879,ATP1A1-AS1
15880,PTPN6
15881,PPIAL4E
15882,CACNA2D1
15883,IFNA6
15884,TMEM67
15885,PCBP1
15886,GPKOW
15887,FSCN3
15888,SNX9
15889,TMEM240
15890,KCNJ8
15891,PTCD3
15892,POLD3
15893,CLMN
15894,LAT2
